,smiles,weight,logp,rotatable_bonds,tpsa,rings,AroRings,h_donors,h_acceptors
581,CC(C)=CC1CC(C)(O)C2C3CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(COC8OC(CO)C(O)C(O)C8O)C(O)C(O)C7OC7OCC(O)C(O)C7O)C6OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C34COC2(C4)O1,1207.3640000000007,-2.71819999999998,13,393.9800000000001,11,0,14,26
582,C=C(C)c1cc2ccc3c(c2c(O)c1O)CCCC3(C)C,282.3829999999999,4.898000000000004,1,40.46,3,2,2,2
583,COc1cc(C=CC(=O)O)cc(OC)c1OC,238.23899999999998,1.8101999999999998,5,64.99000000000001,1,1,1,4
584,NCc1cc(=O)[nH]o1,114.10399999999998,-0.5734000000000001,1,72.02000000000001,1,1,2,3
585,CC(C)c1cccc(C(C)C)c1O,178.27499999999995,3.6390000000000025,2,20.23,1,1,1,1
586,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,284.74600000000004,3.153800000000002,1,32.67,3,2,0,2
587,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,307.39700000000005,3.2488400000000013,3,37.61000000000001,3,3,0,3
588,Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C,399.40500000000014,3.0745000000000013,4,83.02,4,4,0,8
589,O=c1[nH]oc2c1CCNC2,140.142,-0.3864000000000001,0,58.03,2,1,2,3
590,Br.NCc1cc(=O)[nH]o1,195.01600000000002,0.004500000000000004,1,72.02000000000001,1,1,2,3
591,O=S(=O)(O)C1CCNCC1,165.21399999999997,-0.3737999999999999,1,66.4,1,0,2,3
592,O=C(O)C1CCNCC1,129.15900000000002,0.07060000000000005,1,49.33,1,0,2,2
593,Cn1c2ccc(F)cc2c2c(C(=O)N3CCCC3)cn(-c3ccccc3)c(=O)c21,389.43000000000006,3.8575000000000026,2,47.24,5,4,0,4
594,CON=C1CC2(CC3CC(CC=C(C)CC(C)C=CC=C4COC5C(O)C(C)=CC(C(=O)O3)C45O)O2)OC(C(C)=CC(C)C)C1C,639.8300000000002,5.7289000000000065,3,116.04000000000002,5,0,2,9
595,CC(O)C(=O)O,90.07799999999999,-0.5482,1,57.53,0,0,2,2
596,CC(O)CC(=O)O,104.10499999999999,-0.15809999999999996,2,57.53,0,0,2,2
597,CC(=O)C(=O)O,88.06199999999998,-0.34000000000000014,1,54.370000000000005,0,0,1,2
598,O=C(O)CCC(=O)C(=O)O,146.098,-0.49509999999999993,4,91.67,0,0,2,3
599,O=C(O)CO,76.051,-0.9367000000000001,1,57.53,0,0,2,2
600,O=C(O)CC(O)(CC(=O)O)C(=O)O,192.123,-1.2484999999999995,5,132.13,0,0,4,4
601,O=C(O)C1(O)CC(O)C(O)C(O)C1,192.167,-2.3214000000000006,1,118.22000000000001,1,0,5,5
602,O=C(O)C12CCNCC1O2,143.142,-0.7981,1,61.86,2,0,2,3
603,NN=CSC=CC(=O)O,146.171,0.2199000000000002,3,75.67999999999999,0,0,2,4
604,NCCCS(=O)(=O)O,139.176,-0.7769999999999997,3,80.39,0,0,2,3
605,O=C(O)CCC(=O)OC1N=C(c2ccccc2Cl)c2cc(Br)ccc2NC1=O,465.6870000000001,3.626100000000002,5,105.06,3,2,2,5
606,CC1N=C(c2ccccc2F)c2cc(Br)ccc2NC1=O,347.187,3.766200000000002,1,41.46,3,2,1,2
607,CC(C)(C)OC(=O)NCc1n[nH]c(=O)o1.NCc1n[nH]c(=O)o1,330.30100000000004,-0.790799999999998,3,182.13,2,2,4,9
608,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(N=[N+]=[N-])ccc1-2,326.31600000000003,2.5764000000000005,3,113.19000000000001,3,2,0,6
