,smiles,weight,logp,rotatable_bonds,tpsa,rings,AroRings,h_donors,h_acceptors
193,CCOC(=O)c1ncc2c(c1CC)c1cc(OCc3ccccc3)ccc1n2C,388.46700000000004,5.044600000000004,6,53.35,4,4,0,5
194,O=c1c(-c2ccsc2)c[nH]c2c(-c3ccccn3)cnn12,294.339,2.8131000000000004,2,63.05,4,4,1,5
195,O=C(Nc1ccc(O)cc1)C(=O)c1c[nH]c2ccc(Cl)cc12,314.728,3.348300000000001,3,82.19,3,3,3,3
196,Cc1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1C,343.43400000000014,4.161540000000003,2,46.32000000000001,5,4,0,5
197,CCOC(=O)c1c(C)nc2c(cnn2CCCC(C)(C)C)c1N,318.42100000000005,3.3249200000000014,5,83.03,2,2,1,6
198,COc1cccc(CNC(=O)C(=O)c2c[nH]c3ccccc23)c1,308.33700000000005,2.675600000000001,5,71.19,3,3,2,3
199,COc1nc2nc(C(=O)c3ccccc3)cn2c(C)c1CC1CC1,321.38000000000017,3.229820000000002,5,56.49000000000001,4,3,0,5
200,CCOC(=O)Nc1cc2c(cn1)[nH]c1ccccc12,255.27700000000002,3.2845000000000013,2,67.00999999999999,3,3,2,3
201,COc1cc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc(Br)c1OC,454.3280000000002,4.324400000000003,4,64.78000000000002,5,4,0,7
202,CC(C)c1cc(NC(=O)C(F)(F)F)cc(C(C)C)c1O,289.29699999999997,4.139800000000003,3,49.33,1,1,2,2
203,O=c1cc(C2CCNCC2)o[nH]1,168.196,0.4349000000000002,1,58.03,2,1,2,3
204,NCC(CC(=O)O)c1ccc(Cl)s1,219.69299999999998,1.9184999999999999,4,63.32000000000001,1,1,2,3
205,CCCOC(=O)c1cc2c(cn1)sc1ccccc12,271.341,4.016300000000003,3,39.19,3,3,0,4
206,O=C(NCc1ccc(O)c(O)c1)C(=O)c1c[nH]c2ccc(Cl)cc12,344.7540000000001,2.731600000000001,4,102.41999999999999,3,3,4,4
207,CCOC(=O)C1CCN(Cc2cc(C(C)C)c(N)c(C(C)C)c2)CC1,346.5150000000001,4.290700000000004,6,55.56,2,1,1,4
208,O=c1c2cnc3ccccc3c2[nH]n1-c1ccc(Cl)cc1,295.72900000000004,3.5204000000000013,1,50.68,4,4,1,3
209,COC(=O)c1c(C)nc2c(c(C)c(C)n2C)c1N,247.29799999999997,1.86736,1,70.14,2,2,1,5
210,CCCCc1cc(OC)nc2nc(C(=O)c3ccccc3)cn12,309.36899999999997,3.3115000000000023,6,56.49000000000001,3,3,0,5
211,C=CCOC(=O)c1c(C)nc2c(cnn2CCC#CC)c1N,298.346,2.07812,5,83.03,2,2,1,6
212,Oc1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1,331.3790000000001,3.250300000000001,2,66.55000000000001,5,4,1,6
213,CCc1cn2cc(C(=O)c3ccccc3)nc2nc1OC,281.31500000000005,2.5313000000000008,4,56.49000000000001,3,3,0,5
214,CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1C,295.34200000000004,2.8397200000000016,4,56.49000000000001,3,3,0,5
215,OC(CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1,348.39700000000005,2.390600000000001,6,52.49,3,2,1,5
216,C=CCOC(=O)c1c(C)nc2c(cnn2CCC(C)C)c1N,302.37800000000004,2.71082,6,83.03,2,2,1,6
217,Cc1cc2c(c(C#N)c1C)N=CNC2C,199.257,2.4991200000000005,0,48.18,2,1,1,3
218,CSc1nc2nc(C(=O)c3ccccc3)cn2c2c1CCCC2,323.4210000000002,3.5610000000000017,3,47.260000000000005,4,3,0,5
219,CCCc1c(SC)nc2nc(C(=O)c3ccccc3)cn2c1CC,339.4640000000001,4.197100000000003,6,47.260000000000005,3,3,0,5
220,CCc1ccc2c(c1)c(OC)cc1nc(C(=O)c3ccccc3)cn12,330.387,4.289500000000004,4,43.599999999999994,4,4,0,4
221,COc1nc2nc(C(=O)c3ccccc3)cn2c2c1CCCC2,307.3530000000002,2.8477000000000015,3,56.49000000000001,4,3,0,5
222,O=C(NCc1ccc(O)cc1)C(=O)c1c[nH]c2ccccc12,294.31,2.3726000000000003,4,82.19,3,3,3,3
223,Nc1nccn1CC(=O)O,141.13,-0.4501,2,81.14,1,1,2,4
224,COc1ccc(-c2cc(-c3nc(C)no3)c(=O)n(C)c2-c2ccncc2)cc1,374.40000000000003,3.481320000000002,4,83.04,4,4,0,7
225,CCCc1cc(SC)nc2nc(C(=O)c3ccccc3)cn12,311.40999999999997,3.6347000000000023,5,47.260000000000005,3,3,0,5
226,COc1cccc(-c2c[nH]n3c(=O)c(-c4ccsc4)cnc23)c1,323.377,3.426700000000001,3,59.39,4,4,1,5
227,C#Cc1ccc2c(c1)C(=O)N1CCCC1c1c(-c3nc(-c4ccccc4)no3)ncn1-2,407.43300000000005,3.8613000000000026,2,77.05000000000001,6,4,0,6
228,CC(=O)Nc1cc(C(C)C)c(O)c(C(C)C)c1,235.32699999999997,3.597400000000002,3,49.33,1,1,2,2
229,O=C(NNc1ccc([N+](=O)[O-])cc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12,369.2930000000001,2.3103,6,160.27,3,3,3,7
230,N#[N+]c1cccc(C(=O)[O-])c1,148.12099999999998,0.5346799999999997,1,68.28,1,1,0,3
231,C=CCCCn1ncc2c(N)c(C(=O)OCC=C)c(C)nc21,300.362,2.6309200000000006,7,83.03,2,2,1,6
232,CCCCCCn1ncc2c(N)c(C(=O)OCC)c(C)nc21,304.394,3.078920000000002,7,83.03,2,2,1,6
233,O=C(NC1CCCCCC=CC2CC2(C(=O)O)NC(=O)C2CC(Oc3ccncc3)CN2C1=O)OC1CCCC1,554.6440000000001,2.9471,5,147.16,5,1,3,7
234,Cc1c(C(=O)O)cc(-c2ccc(C3CCNCC3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc12,489.5370000000001,7.666220000000005,4,49.33,5,4,2,2
235,COCCN(CCOC)c1nn2c(-c3ccc(OC)c(C)c3)nnc2c2ccccc12,421.50100000000015,3.3607200000000024,9,74.01,4,4,0,8
236,Cc1cc2c(c(C#N)c1C)NC(=O)C=NC2C1CC1,253.30499999999998,2.649120000000001,1,65.25,3,1,1,3
237,O=C(c1ccccn1)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21,384.399,3.355100000000002,3,89.94,6,4,0,7
238,O=C(c1ccc(OCCC2CCOCC2)cc1)C1CCC(Cn2nnc3ccccc3c2=O)C1C(=O)O,505.57100000000025,3.5969000000000024,9,120.61,5,3,1,8
239,CC(C)(C)C(=O)Oc1ccc2c(c1)[nH]c1c2ncc2[nH]c3ccccc3c21,357.41300000000007,5.302100000000003,1,70.77000000000001,5,5,2,3
240,COc1ccc(C(=O)c2cn3c(cc(OC)c4ccccc43)n2)cc1,332.35900000000004,3.7357000000000022,4,52.83,4,4,0,5
241,CC(=O)CC1(C)CCC2C(CCC3CC(O)CCC32C)C1,292.463,4.349200000000004,2,37.3,3,0,1,2
242,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2c(Br)cc(Br)cn12,527.688,6.3708000000000045,7,37.61,3,3,0,3
243,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCCCOC(=O)c3ncn4c3CN(C)C(=O)c3cc(C#C)ccc3-4)ncn1-2,602.6070000000003,2.595700000000001,6,128.85999999999999,6,4,0,10
244,O=C(NCc1ccc(Cl)cc1)C(=O)c1c[nH]c2ccc(Cl)cc12,347.2010000000001,3.9738000000000016,4,61.96,3,3,2,2
245,O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)C(C1CC1)N2S(=O)(=O)c1ccc(F)cc1,672.1220000000004,5.2568000000000055,6,113.50999999999999,6,3,1,6
246,Clc1ccc2nnc3c(-c4cccs4)cnn3c2c1,286.74700000000007,3.6594000000000015,1,43.08,4,4,0,5
247,[O-][n+]1nc2c(-c3cnoc3)cnn2c2cc(Cl)ccc21,287.66600000000005,1.8242999999999998,1,83.16,4,4,0,6
248,Cc1cc(NC(=O)c2cccc(S(F)(F)(F)(F)F)c2)cc(-n2ccn3nc(-c4cccnc4)cc23)c1,519.4990000000001,7.405120000000004,5,64.22,5,5,1,5
249,CC(C)(O)c1cncc(-c2nc3ccc(F)cc3n2C2CC2)c1,311.36000000000007,3.7997000000000023,3,50.940000000000005,4,3,1,4
250,CC(c1ccc(F)cc1)N(Cc1ccc(Cl)c(C(=O)O)c1)C(=O)c1cnc2ccccc2c1,462.9080000000002,6.1291000000000055,6,70.5,4,4,1,3
251,CC12CCC3CC(CCO)CCC3C1CCC2=O,250.38199999999995,3.180500000000002,2,37.3,3,0,1,2
252,CCOC(=O)c1ncc2[nH]c3ccc(OC)cc3c2c1COC,314.3410000000001,3.0478000000000014,5,73.44,3,3,1,5
253,CNCc1ccccc1-c1csc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,448.5920000000002,5.576420000000005,8,68.30000000000001,4,4,2,7
254,CC1=NC(C)=C(C#N)C(c2ccc3[nH]nc(C)c3c2)C1C#N,289.34200000000004,3.366780000000002,1,88.62,3,2,1,4
255,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2c(Cl)cc(C(F)(F)F)cn12,472.3380000000001,6.518000000000005,7,37.61,3,3,0,3
256,Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C(C)(C)C)cc1,527.5220000000003,5.594620000000004,5,102.9,4,4,2,5
257,CN(C)CC#Cc1ccc(OCCCc2sc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)c(F)c1,669.8040000000001,6.329800000000007,10,107.89,6,5,2,9
258,CC(C)(C)OC(=O)Nc1cnn2c1n[n+]([O-])c1ccc(Cl)cc12,335.75100000000003,2.516300000000001,1,95.46,3,3,1,6
259,O=c1c(-c2ccco2)n[nH]c2nc3ccccc3n12,252.233,1.8307999999999998,1,76.19,4,4,1,5
260,CN1CCN(C(=O)C(C)(C)c2ccc(C(=O)Nc3cn4cc(-c5ccncc5)ccc4n3)cc2)CC1,482.5880000000002,3.7002000000000024,5,82.84,5,4,1,6
261,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,514.4830000000002,4.6697200000000025,5,78.07000000000001,5,4,0,7
262,CC(C)(O)C1CCC(NC(=O)c2cnc3cc(OC(F)F)ccc3c2)CC1,378.4190000000001,3.8957000000000024,5,71.45,3,2,2,4
263,CCCCCn1ncc2c(N)c(C(=O)NCC3CC3)cnc21,301.39400000000006,2.3435000000000006,7,85.83,3,2,2,5
264,CCCCCn1ncc2c(N)c(C(=O)OCc3ccccc3)c(C)nc21,352.43800000000005,3.8691200000000023,7,83.03,3,3,1,6
265,CC1(C)COC(c2cn3c(n2)sc2ccccc23)=N1,271.345,3.104400000000002,1,38.89,4,3,0,5
266,Cc1n[nH]c(-c2cnn3c2n[n+]([O-])c2ccc(Cl)cc23)n1,301.697,1.2628199999999998,1,98.7,4,4,1,6
267,O=c1oc2ccc(Cl)cc2c2nc(-c3ccc(Cl)cc3)nn12,332.146,3.8095000000000017,1,60.400000000000006,4,4,0,5
268,C=CCCOC(=O)c1c(C)nc2c(cnn2CCCCC)c1N,316.4050000000001,3.245020000000001,8,83.03,2,2,1,6
269,O=c1cc(-c2ccc([N+](=O)[O-])cc2)oc2ccc([N+](=O)[O-])cc12,312.2370000000001,3.2764000000000015,3,116.49000000000001,3,3,0,6
270,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1cccc(C(C)C)c1,460.3520000000002,7.292400000000004,4,43.84,3,3,1,4
271,NC1CC[PH](=O)(=O)C1,135.10299999999998,0.15829999999999977,0,60.160000000000004,1,0,1,3
272,COc1cc(CN(C)C2C3C4CC5C6C4CC3C6C52)cc(OC)c1OC,355.4780000000002,3.290600000000002,6,30.930000000000003,6,1,0,4
273,CN(Cc1ccccc1)C1C2C3CC4C2C(=O)C2C4C3C21,279.383,2.4438000000000004,3,20.310000000000002,6,1,0,2
274,CCOC(=O)c1ncc2[nH]c3ccccc3c2c1COC,284.315,3.039200000000002,4,64.21,3,3,1,4
275,O=C1NC2CCCCCC2N1c1nc2cc(Cl)ccc2o1,305.7650000000001,3.712100000000003,1,58.370000000000005,4,2,1,3
276,CCc1ccc2c(c1)c(OC)c(CC)c1nc(C(=O)c3ccccc3)cn12,358.441,4.851900000000004,5,43.599999999999994,4,4,0,4
277,O=c1c(-c2ccsc2)c[nH]c2c(-c3ccsc3)cnn12,299.38,3.4796000000000014,2,50.16,4,4,1,5
278,NCc1cc(=O)[nH]o1,114.10399999999998,-0.5734000000000001,1,72.02000000000001,1,1,2,3
279,CCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,276.34000000000003,2.3681200000000002,5,69.03999999999999,2,2,1,6
280,Cc1ccc(NNC(=O)C(=O)c2c[nH]c3ccccc23)cc1,293.3260000000001,2.802320000000001,4,73.99,3,3,3,3
281,CN(NC(=O)C(=O)c1cn(C)c2ccccc12)c1ccccc1,307.353,2.5286,4,54.34,3,3,1,4
282,CC#CCNC(=O)c1cnc2c(cnn2CCCCC)c1N,299.378,1.9568,6,85.83,2,2,2,5
283,O=C(NNc1ccc(Cl)cc1)C(=O)c1c[nH]c2ccccc12,313.744,3.1473000000000013,4,73.99000000000001,3,3,3,3
284,C=CCCn1ncc2c(N)c(C(=O)NCC=C)cnc21,271.32399999999996,1.5053999999999998,6,85.83,2,2,2,5
285,O=c1c(-c2ccsc2)c[nH]c2c(-c3ccc4ccccc4c3)cnn12,343.41100000000006,4.571300000000003,2,50.16,5,5,1,4
286,CCOc1cc(OCC)c(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1OCC,447.5390000000003,4.740800000000005,8,74.01,5,4,0,8
287,COc1cccc(OC)c1OC(=O)C(CCSC)N1CCCCC1,353.4840000000002,3.216800000000002,8,48.00000000000001,2,1,0,6
288,COc1ccc(CN(C)C2C3C4CC5C6C4CC3C6C52)cc1OC,325.4520000000001,3.282000000000002,5,21.700000000000003,6,1,0,3
289,CC(=O)Nc1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1,372.4320000000002,3.5031000000000017,3,75.42,5,4,1,6
290,O=C(NNc1ccccc1)C(=O)c1c[nH]c2ccc(Cl)cc12,313.744,3.1473000000000013,4,73.99000000000001,3,3,3,3
291,CCOC(=O)c1c(C)nc2c(c1N)c1ccccc1n2C,283.331,2.793820000000001,2,70.13999999999999,3,3,1,5
292,CCN(CC)CCOC(=O)c1ccccc1-c1ccccc1,297.398,3.8522000000000034,7,29.54,2,2,0,3
293,O=C(NNc1ccc(F)cc1)C(=O)c1c[nH]c2ccccc12,297.28900000000004,2.633000000000001,4,73.99000000000001,3,3,3,3
294,COc1ccc2c(c1)oc(=O)n1nc(-c3ccccc3F)nc21,311.27200000000005,2.650400000000001,2,69.63,4,4,0,6
295,Cc1ccc(NNC(=O)C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)cc1,338.3230000000001,2.7105200000000007,5,117.13,3,3,3,5
296,OCCNc1ncnc2c1ncn2Cc1ccccc1,269.308,1.2787999999999997,5,75.86000000000001,3,3,2,6
297,CC1CCc2nc3c(c(N)c2C1=O)c1ccccc1n3C,279.343,3.0737000000000014,0,60.91,4,3,1,4
298,O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,455.4400000000001,5.394000000000004,4,80.24000000000001,4,3,1,5
299,C=CCN(CC=C)C(=O)c1cnc2c(cnn2CCCCC)c1N,327.43200000000013,3.017900000000001,9,77.04,2,2,1,5
300,O=C(NNc1ccc(O)cc1)C(=O)c1c[nH]c2ccccc12,295.298,2.1994999999999996,4,94.22,3,3,4,4
301,COc1ccc(NNC(=O)C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)cc1,354.3220000000001,2.4107000000000003,6,126.36000000000001,3,3,3,6
302,Cc1nc(N2CCC(O)C2)ncc1-c1cc(C(F)(F)F)cc2[nH]ncc12,363.343,2.91812,2,77.92999999999999,4,3,2,5
303,COc1ccc(NC(=O)C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)cc1,339.3070000000001,2.9061000000000003,5,114.33000000000001,3,3,2,5
304,Cc1ccc(-c2cnc(C3(O)CCC(C(=O)O)C(C)(C)C3)s2)cc1Nc1cccc(C(F)(F)F)n1,505.5620000000001,6.374420000000004,5,95.34,4,3,3,6
305,COCCOc1nc(-c2ccc(Cl)nc2)nc2c1CN(C(=O)c1ncn3ccccc13)CC2,464.9130000000003,3.0634000000000015,6,94.74,5,4,0,8
306,COc1ccc(OC)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,395.43000000000006,5.188300000000005,7,48.0,3,3,0,4
307,COc1cc(-c2c(SC)nn(-c3c(Cl)cc(C(F)(F)F)cc3Cl)c2N)cc(OC)c1OC,508.3490000000002,6.194800000000003,6,71.53,3,3,1,7
308,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+]([O-])C(F)(F)F,437.15200000000004,4.279179999999999,2,90.69,2,2,1,5
309,O=[N+]([O-])C1=Cc2cc(I)ccc2OC1C(F)(F)F,371.052,3.232100000000001,1,52.370000000000005,2,1,0,3
310,On1cc(C2CCNCC2)cn1,167.21200000000002,0.5873999999999999,1,50.08,2,1,2,4
311,On1cc(C2CCNCC2)c(-c2cn(Cc3ccccc3)c(-c3ccccc3)n2)n1,399.4980000000001,4.1662000000000035,5,67.9,5,4,2,6
312,CN(C)C1CCN(c2cc(-c3ccccc3)nc3ccnn23)C1,307.40100000000007,2.536600000000001,3,36.67,4,3,0,5
313,O=C(NNS(=O)(=O)c1ccccc1F)c1cc(F)cc(-c2ccccn2)c1,389.3830000000001,2.6501,5,88.16000000000001,3,3,2,4
314,N#[N+]c1cccc2cccc(S(=O)(=O)[O-])c12,234.23599999999996,2.2284800000000002,1,85.35,2,2,0,4
315,C=CCNC(=O)c1cnc2c(cnn2CCC#CC)c1N,283.335,1.3426999999999998,5,85.83,2,2,2,5
316,COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccc(Cl)cc23)cc1OC,372.80800000000016,3.337600000000001,6,80.42,3,3,2,4
317,O=c1oc2cc(Cl)ccc2c2nc(-c3ccccc3F)nn12,315.69100000000003,3.2952000000000012,1,60.400000000000006,4,4,0,5
318,COCc1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,291.738,2.2577,2,47.36,3,2,0,4
319,Nc1nn2c(-c3ccccc3)nnc2c2ccccc12,261.288,2.526700000000001,1,69.1,4,4,1,5
320,C=CCC1(c2cccc(C3(C(F)(F)F)N=N3)c2)C(=O)NC(=O)N(C)C1=O,366.29900000000004,2.3896000000000006,4,91.19999999999999,3,1,1,5
321,CC#CCCn1ncc2c(N)c(C(=O)NCC3CC3)cnc21,297.362,1.5666999999999998,5,85.83,3,2,2,5
322,O=c1c2cnc3cccc(O)c3c2[nH]n1-c1ccccc1,277.283,2.5726000000000004,1,70.91,4,4,2,4
323,CNC(=O)Nc1ccc2c(c1)C1(CC2)OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)C(C)C(F)(F)F)C1=O,536.4820000000002,3.6769000000000025,6,108.05000000000001,4,2,2,5
324,N#Cc1ccc(Nc2ccc3[nH]c(=O)[nH]c3c2)c(Cl)c1,284.706,3.12488,2,84.47,3,3,3,3
325,CNC(=O)c1cc(C(=O)NC2C3COCC32)cc2c1OC(CF)C2c1ccccc1,410.4450000000001,2.2832,5,76.66000000000001,5,2,2,4
326,O=C(N1CCOCC1)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccc(Cl)cc21,426.8640000000001,3.2253000000000025,2,89.52000000000001,6,3,0,7
327,c1ccc(-c2ccc(-c3nnc4c5ccccc5c(N5CCCC5)nn34)cc2)cc1,391.4780000000002,5.211700000000005,3,46.32000000000001,6,5,0,5
328,CN(C1CCc2c(CC(=O)O)c3cc(S(C)(=O)=O)ccc3n2C1)S(=O)(=O)c1ccc(F)cc1,494.5660000000002,2.4465000000000003,6,113.75,4,3,1,6
329,O=c1nc(-c2ccccn2)sc2ccccc12,240.28699999999998,2.7185000000000006,1,42.85,3,3,0,4
330,Cc1nc(Cc2cccc(C(F)(F)F)c2)sc1-c1ccc(C(N)=O)nc1,377.3910000000001,4.222020000000002,4,68.87,3,3,1,4
331,CSc1nc2nc(C(=O)c3ccccc3)cn2c2c1CCC2,309.3940000000002,3.1709000000000014,3,47.260000000000005,4,3,0,5
332,O=C(NCCc1ccc(O)c(O)c1)C(=O)c1c[nH]c2ccccc12,324.33600000000007,2.1206999999999994,5,102.41999999999999,3,3,4,4
333,CCCCCOc1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1OC,431.5400000000003,5.122300000000005,8,64.78000000000002,5,4,0,7
334,O=C(Nc1cccnn1)N1CC(CC=Cc2cncc(Oc3ccc(C(F)(F)F)cn3)n2)C1,457.4160000000001,4.039900000000003,6,106.02000000000001,4,3,1,7
335,COc1cc2nc(C(=O)c3cccs3)cn2c2ccccc12,308.3620000000001,3.7886000000000015,3,43.599999999999994,4,4,0,5
336,Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1,496.42400000000015,4.168800000000002,5,126.69,4,4,2,6
337,O=C(NNc1ccc([N+](=O)[O-])cc1)C(=O)c1c[nH]c2ccccc12,324.29600000000005,2.4021,5,117.13,3,3,3,5
338,Cc1cc(Nc2nccc(C)n2)cc(-c2cnc(C3(O)CCC(C(=O)O)C(C)(C)C3)s2)c1,452.58000000000027,5.059040000000004,5,108.23,4,3,3,7
339,CC(=O)N1CCC(c2ccc(C(=O)N=C(N)N)cc2C(F)(F)F)CC1,356.34800000000007,1.8449000000000004,2,101.78,2,1,2,2
340,CCNC(=O)c1cc2c(N3CCOCC3C)ccnc2n1C,302.378,1.5480999999999998,3,59.39000000000001,3,2,1,5
341,NS(=O)(=O)c1cc(NC(=O)C2(c3ccccc3Cl)CC2)ccc1Oc1cccc(Cl)c1,477.36900000000026,5.103400000000002,6,98.49,4,3,2,4
342,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1cccc(Cl)c1,452.7160000000001,6.822400000000003,3,43.84,3,3,1,4
343,CCOC(=O)CNC(=O)C(=O)c1c[nH]c2ccc(Br)cc12,353.172,1.7923999999999998,5,88.25999999999999,2,2,2,4
344,C=C(C)COC(=O)c1c(C)nc2c(cnn2CCCCC)c1N,316.4050000000001,3.245020000000001,7,83.03,2,2,1,6
345,CCOc1c(Br)cc(Br)cc1-c1nnc2c3ccccc3c(N3CCCC3)nn12,517.2250000000004,5.468400000000004,4,55.55000000000001,5,4,0,6
346,CNC1Cc2cccc3[nH]c(=O)n(c23)C1,203.24499999999995,0.4736999999999994,1,49.82,3,2,2,3
347,COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)cc1OC,383.3600000000002,2.5924000000000005,7,123.56000000000002,3,3,2,6
348,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1cc(C(F)(F)F)cc(C(F)(F)F)c1,554.2650000000002,8.206600000000003,3,43.84,3,3,1,4
349,CC(C)c1cc(CN(C)C)cc(C(C)C)c1O,235.37099999999998,3.7006000000000037,4,23.47,1,1,1,2
350,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1ccsc1,424.3000000000001,6.230500000000003,3,43.84,3,3,1,5
351,CCCCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1C,323.3960000000001,3.619920000000003,6,56.49000000000001,3,3,0,5
352,O=C(Nc1cccc(Cl)c1)c1cn2c(n1)sc1ccccc12,327.79600000000005,4.454700000000002,2,46.400000000000006,4,4,1,4
353,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1ccccn1,419.2590000000001,5.564000000000003,3,56.730000000000004,3,3,1,5
354,COC(=O)CC(C(=O)Oc1c(OC)cc(C)cc1OC)N1CCCCC1,365.4260000000002,2.3352200000000005,7,74.30000000000001,2,1,0,7
355,Cc1cnc(-c2cc(Cl)ccc2F)cc1-n1c(=O)n(CC(N)=O)c2ccccc21,410.8360000000002,3.4404200000000014,4,82.91,4,4,1,5
356,CCOC(=O)c1cc2c3cc(OCc4ccccc4)ccc3n(C)c2cn1,360.41300000000007,4.482200000000003,5,53.35,4,4,0,5
357,CC(C)(C)OC(=O)c1ncn2c1CN(C(=O)N1CCN(C(C)(C)C)CC1)c1cc(Cl)ccc1-2,474.0050000000003,4.337100000000004,1,70.91,4,2,0,6
358,Clc1ccc2c(c1)C(c1ccccc1)=NCc1[nH]nnc1-2,294.745,3.4761000000000024,1,53.93,4,3,1,3
359,Fc1ccc2c(c1)[nH]c1c2ncc2[nH]c3ccccc3c21,275.28600000000006,4.489700000000002,0,44.47,5,5,2,1
360,COS(=O)(=O)c1cc(C(C)C)c(O)c(C(C)C)c1,272.366,2.9741000000000017,4,63.60000000000001,1,1,1,4
361,C#CCN(C)C(=O)c1cnc2c(cnn2CCCCC)c1N,299.378,1.9088999999999998,6,77.04,2,2,1,5
362,CC(NC(=O)Nc1cc2[nH]ncc2c(CO)n1)c1ccccn1,312.33299999999997,1.7278999999999998,4,115.82000000000001,3,3,4,5
363,O=C1C=Cc2ccc3c(c2C1=O)CCCC3,212.24799999999993,2.3440000000000003,0,34.14,3,1,0,2
364,CCCn1ncc2c(N)c(C(=O)OCC)c(C)nc21,262.313,1.90862,4,83.03,2,2,1,6
365,CN(C)C(=O)Cc1c(-c2ccc(F)cc2)nc2ccc(F)cn12,315.32300000000004,2.9102000000000015,3,37.61,3,3,0,3
366,Cc1ccc2nc(-c3ccc(F)cc3)c(CC(=O)N(C)C)n2c1,311.36,3.0795200000000014,3,37.61,3,3,0,3
367,N#[N+]c1nc(CC(=O)[O-])c[nH]1,152.113,-0.8133200000000003,2,96.96000000000001,1,1,1,4
368,CCNc1cc2c(cn1)[nH]c1ccccc12,211.268,3.147900000000001,2,40.71,3,3,2,2
369,C=CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1CC,321.38000000000005,3.259800000000002,6,56.49000000000001,3,3,0,5
370,CC(C)C(NC(=O)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12)C(=O)O,333.30000000000007,1.4841999999999997,6,142.39999999999998,2,2,3,5
371,NCC(CC(=O)O)c1cc(Cl)cs1,219.69299999999998,1.9184999999999999,4,63.32000000000001,1,1,2,3
372,Cc1cc(C)c(C(=O)OC2CCN(C)CC2)cc1C,261.36499999999995,2.8628600000000013,2,29.54,2,1,0,3
373,Cc1cccc(NNC(=O)C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)c1,338.3230000000001,2.7105200000000007,5,117.13,3,3,3,5
374,CCCCCn1ncc2c(N)c(C(=O)N(C)CCC)cnc21,303.41,2.6857000000000006,7,77.04,2,2,1,5
375,CCCCCn1ncc2c(N)c(C(=O)OCCC)c(C)nc21,304.394,3.078920000000002,7,83.03,2,2,1,6
376,CC(C)c1cc(Cl)cc(C(C)C)c1O,212.71999999999997,4.292400000000003,2,20.23,1,1,1,1
377,Cc1nc2c(c(N)c1C(=O)O)c1ccccc1n2C,255.27700000000002,2.3153200000000007,1,81.13999999999999,3,3,2,4
