SMILES
CC(=CCCC(C)(C=C)O)C
CC1(C2CCC1(C(=O)C2)C)C
CC1(C2CCC(O1)(CC2)C)C
CC(=CCC(CO)C(=C)C)C
CC1=CCC(CC1)(C(C)C)O
CC(=O)OC1CC2CCC1(C2(C)C)C
CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C
CC1=C(C=C(C=C1)C(C)C)OC
CC(=CCCC(C)(C=C)OC(=O)C)C
CC1(C2CCC(=C)C1C2)C
CC1=CCC(CC1)C(C)(C)O
CC1=CC=C(C=C1)C(C)C
CC(=CCCC(=C)C=C)C
CC(=CCC=C(C)C=C)C
CC1=CCC2CC1C2(C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1=CCCC(=C)C=CC(CC1)C(C)C
CC1=CCC(C=CCC(=CCC1)C)(C)C
CC1=CCC2C3C1C2(CCC3C(C)C)C
CC1(C2CC3C1(C3C2)C)C
CC1=CC2C(CC1)C(=C)CCC2C(C)C
CC1=C(C=C(C=C1)C(C)C)O
CC1=CC(=C(C=C1OC)C(C)C)OC
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1(C2C1C3C(CCC3(C)O)C(=C)CC2)C
CC(=CCCC(=CCCC(=C)C=C)C)C
CC1=C2CC(CCC2(CCC1)C)C(C)(C)O
CC(CCC=C(C)C)CCO
CC(CCC=C(C)C)CCOC=O
CC1=CCCC(=C)C=CC(CC1)C(C)C
CC(=CCCC(=CCOC=O)C)C
CC=C(C)C(=O)OCC=C(C)CCC=C(C)C
CC1CCC2=C(CCC3C(C12)C3(C)C)C
CC1(C2CCC(O1)(CC2)C)C
CC(=CCCC(=CCOC(=O)C)C)C
CC1=CC2C(CCC(=C2CC1)C)C(C)C
C[Si]1(O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)C
CC(=CCCC(=CCO)C)C
C[Si](C)(C)N(C(=O)C(F)(F)F)[Si](C)(C)C
CC1C2CC2(CC1=O)C(C)C
C[Si]1(O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)C
CC1=CCC(CC1)C(=C)CCC=C(C)C
CC1=CC2C(CCC(=C2CC1)C)C(C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1(C2CCC(=C)C1C2)C
CC(=O)OC1CC2CCC1(C2(C)C)C
CC1(C2CCC(O1)(CC2)C)C
CC1=CCC2CC1C2(C)C
CC1=CCC2C3C1C2(CCC3C(C)C)C
CC1=CCCC(=CC2C(C2(C)C)CC1)C
CC1=CCCC(=C)C=CC(CC1)C(C)C
CC1=CCC(CC1)C(=CCC=C(C)C)C
CC(C)C1CCC2(C(C1=O)O2)C
CC1=CCC2C(C1)C2(C)C
CC1=CC2C(CCC(=C2CC1)C)C(C)C
CC(C)C1CCC2(C(C1=O)O2)C
CC1=CCC(CC1O)C(=C)C
CC(CCC=C(C)C)CCO
CC1=CCC2C(C1)C2(C)C
CC(CCC=C(C)C)CC=O
CC(=CCCC(=CCO)C)C
CC1(C2C1C3C(CCC3(C)O)C(=C)CC2)C
CCCCCC(C=C)O
CC1=CC2C(CCC(C2CC1)(C)O)C(C)C
CC1=CCCC(=C)C=CC(CC1)C(C)C
CC(=CCC(CO)C(=C)C)C
CC1=CC2C(CCC(C2CC1)(C)O)C(C)C
CC1=CC2C(CCC(C2CC1)(C)O)C(C)C
CC(=CCCC(C)(C=C)O)C
CC(=CCCC(C)(C=C)OC(=O)C)C
CC1=CCC(CC1)C(C)(C)O
CC1(C2CCC(O1)(CC2)C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC(=CCCC(=CCOC(=O)C)C)C
CC(=CCC=C(C)C=C)C
CC(=CCCC(=C)C=C)C
CC(=CCC=C(C)C=C)C
CC1=CCCC(=C)C=CC(CC1)C(C)C
CC(=C)C1CC(CCC1(C)C=C)C(C)(C)O
CC(=CCC(COC(=O)C)C(=C)C)C
CC1=CCC(CC1)C(=C)C
CC1(C2CCC(=C)C1C2)C
CC1=CCC(=CC1)C(C)C
CC(=C1CCC2(C(C1=O)O2)C)C
CC1=CCC(=CC1)C(C)C
CC1=CCC(CC1)(C(C)C)O
CC1(C2CCC(O1)(CC2)C)C
CC(=CCCC(=C)C=C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1=CCCC(=C)C=CC(CC1)C(C)C
CC1=CC=C(C=C1)C(C)C
CC1(C2CCC(=C)C1C2)C
CC(C)C12CCC(=C)C1C2
CC1=CCC2CC1C2(C)C
CC(=CCCC(C)(C=C)O)C
CC1=CCC(CC1)C(=C)C
CC1=CCC(CC1)C(C)(C)O
CC(C)C1CCC2(C(C1=O)O2)C
CC1CCC(=C(C)C)C(=O)C1
CC1CCC(C(=O)C1)C(C)C
CC1(C2CCC(O1)(CC2)C)C
CC1(C2CCC1(C(C2)O)C)C
CC(=C1CCC2(C(C1=O)O2)C)C
CC1=CCC(C=CCC(=CCC1)C)(C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1(C2CCC1(C(=O)C2)C)C
CC1=CCC(CC1)C(C)(C)O
CC1(CCC(O1)C(C)(C)O)C=C
CC(C)C12CCC(=C)C1C2
COC1=CC(=C(C=C1)OC)OC
CC1=CCC(=CC1)C(C)C
CC1=CCC2CC1C2(C)C
CC(=O)OC1CC2CCC1(C2(C)C)C
CC1CCC(=C(C)C)C(=O)C1
CC1CCC(C(=O)C1)C(C)C
CC1=CC(=O)C(=C(C)C)CC1
CC1=CC(=O)C(CC1)C(C)C
CC1CCC(C(=O)C1)C(C)C
CC1=CCC(CC1)C(=C)C
CCCCCC(CC)O
CC1(C2CCC(=C)C1C2)C
CCCCCC(=O)CC
CC(C)C12CCC(=C)C1C2
CC1=CCC(C=CCC(=CCC1)C)(C)C
CC1CCC(C(=O)C1)C(=C)C
CC1=CCC2CC1C2(C)C
CC1=CCC(C=CCC2(C(O2)CC1)C)(C)C
CC1CCC(C(C1)O)C(C)C
CC1CCC(C(=O)C1)C(C)C
CC1CCC(C(=O)C1)C(C)C
CC1=CC(=O)C(CC1)C(C)C
CC1CCC(C(C1)O)C(C)C
CC1=CCC(CC1)C(=C)C
CC1=CCC(CC1=O)C(=C)C
CC1=CCC(CC1)C(=C)C
CC1=CCCC(=C)C=CC(CC1)C(C)C
CC1(C2CCC(O1)(CC2)C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC(C)C1CCC2(C1C3C2CCC3=C)C
CC1=CCC(CC1)C(C)(C)O
CC1CCC(CC1=O)C(C)C
CC1=CCC(CC1O)C(=C)C
CC1=CCC(CC1)(C(C)C)O
CC(C)C12CCC(C1C2)(C)O
CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C
CC1=CCCC(=CC2C(C2(C)C)CC1)C
CC1(C2C1C3C(CCC3(C)O)C(=C)CC2)C
CC1(CC2C1CCC3(C(O3)CCC2=C)C)C
CC1(CC2C1CCC3(C(O3)CCC2=C)C)C
CC12CCCC(=C)C1CC(CC2)C(C)(C)O
CC1=CC2C(CCC(C2CC1)(C)O)C(C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1=CC=C(C=C1)C(C)C
CC1CCC(CC2=C1CCC2C)C(C)(C)O
CC(C)C1CCC(C2C1C(CC2)C(=O)C)(C)O
CC1=CC2C(CCC(=C2CC1)C)C(C)C
CC1=CC2C(CC1)C(=CCC2C(C)C)C
CC1=CC2C(CC1)C(=C)CCC2C(C)C
CC(=C)C1CCC2(CCCC(=C)C2C1)C
CC1=CCC(CC1)C(C)(C)O
CC(C)C12CCC(=C)C1C2
CC1=CC(=C(C=C1)C(C)C)O
CC1=CC=C(C=C1)C(C)C
CC1=CCC(=CC1)C(C)C
CC1=CCC2C(C1)C2(C)C
CC(=CCCC(=C)C=C)C
CC1(C2CCC(C2)C1=C)C
CCCCCC(C=C)O
CC1=CCC(CC1)C(=C)C
CC1=CCCC(=C)C=CC(CC1)C(C)C
CC1=CCC2CC1C2(C)C
CC1=CCC(C=CCC(=CCC1)C)(C)C
CC(C)C1CCC(=C)C=C1
CC(=CCCC(C)(C=C)O)C
CC(C)C1CCC2(C1C3C2CCC3=C)C
CC1=CC(=C(C=C1)C(C)C)O
CC1=CCC(=CC1)C(C)C
CC1=CC=C(C=C1)C(C)C
CC1=CCC2C(C1)C2(C)C
CC1(C2CCC(C2)C1=C)C
CC(=CCCC(=C)C=C)C
CC1=CCC(CC1)C(=C)C
CC1=CCC2CC1C2(C)C
CC(C)C1CCC(=C)C=C1
CCCCCC(C=C)O
CC(=CCCC(C)(C=C)O)C
CC1=CCCC(=C)C=CC(CC1)C(C)C
CC1=CCC(C=CCC(=CCC1)C)(C)C
CC(C)C1CCC2(C1C3C2CCC3=C)C
CC1=CC=C(C=C1)C(C)C
CC1=C(C=C(C=C1)C(C)C)O
CC1=CC(=C(C=C1)C(C)C)O
CC1=C(C=C(C=C1)C(C)C)OC
CC1=CCC2CC1C2(C)C
CC1(C2CCC(=C)C1C2)C
CC(C)C12CCC(C1C2)(C)O
CC1=CC=C(CC1)C(C)C
CC(CCC=C(C)C)CCOC(=O)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1=CCC(CC1)C(=C)C
CC(C)C1CCC(=C)C=C1
CC1CCC(C(=O)C1)C(C)C
CC1=C(C=C(C=C1)C(C)C)O
CC1=CC=C(C=C1)C(C)C
CC1=CC(=C(C=C1)C(C)C)OC(=O)C
CC1=CC(=C(C=C1)C(C)C)O
CC1=CCC(=CC1)C(C)C
CC1=CC=C(CC1)C(C)C
CC1=CCC(CC1)(C(C)C)O
CC(=CCCC(=C)C=C)C
CC1=C(C=C(C=C1)C(C)C)OC(=O)C
CC1=CCC(C=CCC(=CCC1)C)(C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1=CCC2CC1C2(C)C
CC1(C2CCC(O1)(CC2)C)C
COC1=CC(=CC(=C1OC)OC)CC=C
CC1=CC(=C(C=C1)C(C)C)O
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC=CC1=CC(=C(C(=C1)OC)OC)OC
CC=CC1=CC(=C(C=C1OC)OC)OC
CC1=CCC(C=CCC(=CCC1)C)(C)C
CC1=CCC(CC1)C(=C)CCC=C(C)C
COC1=CC(=CC2=C1OCO2)CC=C
CC1CCC(C2C13C2C(=C)CC3)C(C)C
CC(=CCCC(=CCC=C(C)C=C)C)C
CC(CCC=C(C)C)C1CCC(=C)C=C1
CC1=CCC2CC1C2(C)CCC=C(C)C
CC1=CCC(=CC1)C(C)C
CC1=CC=C(C=C1)C(C)C
CC1=CCC(CC1=O)C(=C)C
CC1=CC(=C(C=C1)C(C)C)O
CC1=CCC(=CC1)C(C)C
CC1=C(C=C(C=C1)C(C)C)O
CC1=CC=C(C=C1)C(C)C
CC1=CC=C(CC1)C(C)C
CC1=CCC2(C1C2)C(C)C
CC(=CCCC(=C)C=C)C
CC1=CCC(=C(C)C)CC1
CC1=CCC(CC1)C(=C)C
CC(C)C12CCC(C1C2)(C)O
CC1=CC(=C(C=C1)C(C)C)OC(=O)C
CC1=CCC(CC1)(C(C)C)O
CC1=CCC2CC1C2(C)C
CC1(C2CCC(=C)C1C2)C
CC1(C2CCC(O1)(CC2)C)C
CC1=CCC(C=CCC(=CCC1)C)(C)C
CC1=CCC2CC1C2(C)C
CC(=CCCC(=CCOC(=O)C)C)C
CC(=CCCC(=CCO)C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC(=CCC=C(C)C=C)C
CC(=CCC=C(C)C=C)C
CC1(CC2C1CCC3(C(O3)CCC2=C)C)C
CC1=CCC(CC1)(C(C)C)O
CC(=CCCC1(C2CCC(C2)C1=C)C)CO
CC1(C2C1CC(CC2)(C)O)C
CC1=CCC(CC1)(C(C)C)OC(=O)C
CC1(C2CCC(=C)C1C2)C
CC1=CCC2C3C1C2(CCC3C(C)C)C
CC1CCC(=C(C)C)C(=O)C1
CC1=CCC(CC1)C(=C)C
CC(=CCC=C(C)C=C)C
CC(=CCCC(=C)C=C)C
CC1CCC(C(=O)C1)C(C)C
CC1=CCC(=C(C)C)CC1
CC1=CCCC(=C)C=CC(CC1)C(C)C
CC1(C2CCC(O1)(CC2)C)C
CC1=CCC(CC1)C(C)(C)O
CC(=CCC=C(C)C=C)C
CC=C(C)C=CC=C(C)C
CC(=C)C1CCC(CC1)CO
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1=CCC(CC1=O)C(=C)C
CC(C)C1CCC2(C1C3C2CCC3=C)C
CC1CCC(C(=O)C1)C(C)C
CC1CCC(=C(C)C)C(=O)C1
CC1=CCC(CC1)C(=C)C
CC1(CC2C1CCC3(C(O3)CCC2=C)C)C
CC(=CCCC(C)(C=C)O)C
CC1(C2CCC(O1)(CC2)C)C
COC1=C(C=CC(=C1)CC=C)O
CC1CCC(C2C13C2C(=CC3)C)C(C)C
COC(=O)C=CC1=CC=CC=C1
CC1=CCCC(=C)C2CC(C2CC1)(C)C
C1=CC=C2C=CC=CC2=C1
CC1=CCC(=CC1)C(C)C
CC1=CCC(C=CCC(=CCC1)C)(C)C
CC(=CCCC(=CCC=C(C)C=C)C)C
CC1=CCCC(=CCC(=C(C)C)CC1)C
CC(=CCC=C(C)C=C)C
CC1(C2CC=C(C1C2)CO)C
C1=CC=C2C=CC=C2C=C1
CC1(C2CCC(=C)C1C2)C
CC(=CCCC(C)(C=C)O)C
COC(=O)C=CC1=CC=CC=C1
C1CCC=CC1
CC1=CC2C(CCC(C2CC1)(C)O)C(C)C
CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C
CCOC(=O)C1=CC(=C(N=C1C)C)C(=O)OCC
CC1CCC(C2C13C2C(=C)CC3)C(C)C
CC1CCC2=C(CCC(CC12)C(=C)C)C
CC1CCC(C2C1C=CC(C2)C)C(C)C
COC(=O)C=CC1=CC=CC=C1
CC1CCC(=C(C)C)CC2=C1CCC2C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC(=O)CC(C)(C)O
CC1=CCC=C(CC=CC(CC1)(C)C)C
CC1=CCC(CC1)(C(C)C)O
CC1=CC=C(C=C1)C(C)C
CC1=CCC2(C1C2)C(C)C
CC(=CCCC(=C)C=C)C
CC1=CC(=C(C=C1)C(C)C)O
CC1(C(O1)CCC(=C)C=C)C
CC1=CCC2CC1C2(C)C
CC(C)C12CCC(=C)C1C2
CC1=CCC(CC1)(C(C)C)O
CC1=CCC(CC1)C(=C)C
CC1=CC=C(CC1)C(C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1=CCC(CC1)C(C)(C)O
CC1(C2CCC(=C)C1C2)C
CC1=CCC(=CC1)C(C)C
CC1(C2CCC(O1)(CC2)C)C
COC1=C(C=CC(=C1)CC=C)O
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1=CCCC(=C)C=CC(CC1)C(C)C
CC1CCC(C2C13C2C(=CC3)C)C(C)C
CC1=C(C=C(C=C1)C(C)C)O
CC(=C)C1CCC2(CCCC(=C)C2C1)C
CC1=CC=C(C=C1)C(C)C
CC1=CC(=C(C=C1)C(C)C)O
CC1=CCC(=C(C)C)CC1
CC1=CCC(CC1)C(=C)C
CC1=CCC2CC1C2(C)C
CC1=CCC(=CC1)C(C)C
CC(C)C12CCC(=C)C1C2
CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C
CC(=CCCC(=CC=O)C)C
CC1=C(C=C(C=C1)C(C)C)O
CC1(C2CCC(C2)(C1O)C)C
CC1=CCC(=CC1)C(C)C
CC(C)(C1CCC(=C)CC1)O
CC1=CC=C(CC1)C(C)C
CC(=CCCC(C)(C=C)O)C
CC1=CCC2(C1C2)C(C)C
CC1=CCC(CC1)C(=C)CCC=C(C)C
CC(=CCC=C(C)C=C)C
CC(=CCC=C(C)C=C)C
CC(=CCCC(=C)C=C)C
CC(C)C12CCC(=C)C1C2
CC1CCC(=C(C)C)C(=O)C1
CC(C)C1CCC(=C)C=C1
CC1=CCC(=C(C)C)CC1
CC(C)CCC(=O)C1=COC=C1
CC(C)C=CC(=O)C1=COC=C1
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC(=CCCC(=CCC=C(C)C=C)C)C
C1=CC=C(C=C1)C=O
CC(=CCCC(C)(C=C)O)C
CC1=CCCC(=C)C=CC(CC1)C(C)C
CCCCCC(C=C)O
CC1(CC2C1CCC3(C(O3)CCC2=C)C)C
CC(=CCCC1=COC=C1)C
CC1=CCC2C3C1C2(CCC3C(C)C)C
CC1=CCC(C=CCC2(C(O2)CC1)C)(C)C
CC(C)CCCC(C)CCCC(C)CCCC(=O)C
CC1(C2C1C3C(CCC3(C)O)C(=C)CC2)C
C1=CC=C(C=C1)C=O
CCC(=O)CCC(C)C
CC1=CCC(C=CCC(=CCC1)C)(C)C
CC(=CCCC(=CCC=C(C)C=C)C)C
CCCC(C)(C)CC
CCCCCCCC(C)CC(C)C
CCCC(C)(C)CC
CC(C)CCCCC(C)CCCC(C)C
CCCC(C)CCCCCC(C)C
CCCCC(C)CCC(C)CCC
CCCCC(C)CC(C)CCCC
CC(=CCCC(=CC(=O)OC)C)C
CC1(CCCC2(C1=CC(=O)O2)C)C
CCCCCCCCCCCCCCCC(=O)OCC(C1C(=C(C(=O)O1)OC(=O)CCCCCCCCCCCCCCC)O)O
CCCCCCCCCCI
CC1CCC(CC2=C1CCC2C)C(=C)C
CC1CCC2=C(CCC(CC12)C(=C)C)C
CC1CCC2(C(C3CCC2(C1C3)C)(C)C)O
CC1CCC23C1CC(C2(C)C)CC=C3C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1CCC2=C1CC3CCC2(C3(C)C)C
CC1CCC2(C(=C)C3CCC2(C1C3)C)C
CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C
CC1=CCC(CC1)C(=C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1CCC2=C(CCC3C(C12)C3(C)C)C
CC(C)C1=CC(C(CC1)(C)C=C)C(=C)C
CC1=CCCC2(C1CC(CC2)C(=C)C)C
CC1=CCCC2(C1CC(CC2)C(=C)C)C
CC(=C)C1CCC2(CCCC(C2C1)(C)O)C
CC1CCCC2(C1C=C(CC2)C(=C)C)C
CC1CCC(C2C1(CCC(=C2)C)O)C(C)C
CC1(C2C1C3C(CCC3(C)O)C(=C)CC2)C
CC1=CCCC(=C)C=CC(CC1)C(C)C
CC(C)C1CCC2(C1C3C2CCC3=C)C
CC1=CC=C(C=C1)C2(CCCC2(C)C)C
CC(C)C1CCC2(C3C1C2C(=C)CC3)C
CC=CC(=O)C1=C(C=CCC1(C)C)C
C[C@H]1CC[C@@H]2[C@H](C1)[C@H](CC[C@@]2(C)O)C(C)C
CC1=C(C(CCC1)(C)C)C=CC(=O)C
CC(CCC=C(C)C)[C@@]12CC[C@@](C1C2)(C)O
CC1=CC2C(CCC(=C2CC1)C)C(C)C
CC1CCC23C1CC(C2(C)C)CC=C3C
CC1=CCC(CC1)(C(C)CCC=C(C)C)O
CC1=CC(=O)C(CC1)C(C)C
CC1=CCC2CC1C2(C)C
CC(=CCCC(C)(C=C)O)C
CC1(C2CCC(O1)(CC2)C)C
CC1(C2CCC1(C(=O)C2)C)C
CC1(C2CCC1(C(C2)O)C)C
CC1(C2CCC(C2)C1=C)C
CC(=O)OC1CC2CCC1(C2(C)C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC(=CCCC(=C)C=C)C
CC1=CC(=O)C2CC1C2(C)C
CC1=CCC(CC1)(C(C)C)O
CCCCCC(=O)CC
CC(=CCCC(=CCCC(=C)C=C)C)C
CC1=CCC(CC1)C(C)(CCC=C(C)C)O
CC1=CCC(CC1)C(C)(C)OC(=O)C
CC1(C2CCC1(C(=O)C2)C)C
CC(=CCCC(C)(C=C)O)C
CC(=O)OCC(COC(=O)C)OC(=O)C
CC1(C2CCC(O1)(CC2)C)C
CC1=CCC2CC1C2(C)C
CC(=O)OCC1=CC=CC=C1
CC1=CCC(CC1)C(=C)C
CC(=O)OCCC1=CCC2CC1C2(C)C
CC(=CCCC(C)(C=C)OC(=O)C)C
CC1(C2CCC1(C(C2)O)C)C
CC1=CC=C(CC1)C(C)C
C=CCC1=CC2=C(C=C1)OCO2
CC1=CCC(CC1)C(C)(C)O
CC(=O)OC1CC2CCC1(C2(C)C)C
CC1=CCCC(=C)C=CC(CC1)C(C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1=C(C=C(C=C1)C(C)C)O
CC1=CC(=C(C=C1)C(C)C)O
CCCCCC(C=C)O
CC1=CCCC(=CC2C(C2(C)C)CC1)C
CC1=CCCC(C=CC(CC1)C(C)C)(C)O
CC(C)C1CCC2(C1C3C2CCC3=C)C
CC1=CCC(C=CCC(=CCC1)C)(C)C
CC(=CCCC(C)(C=C)O)C
CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C
CC1=CC2C(CCC(C2CC1)(C)O)C(C)C
CC1=CC2C(CCC(=C2CC1)C)C(C)C
CC1=C(C=C(C=C1)C(C)C)OC
CC(C)C1CCC2(C3C1C2C(=C)CC3)C
CCCCCCCCCCCCCCCC(=O)O
CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C
CCCCCC=CCC=CCCCCCCCC(=O)O
CCC=CCC=CCC=CCCCCCCCC(=O)O
CC1(CC2C1CCC3(C(O3)CCC2=C)C)C
CCCCCC(C=C)O
CC(C)CCCC(C)CCCC(C)CCCC(=O)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1=CCCC(=C)C=CC(CC1)C(C)C
CCCCCCCCCCCCCCCCCCCCCCCCCCC
CCCCCCCCCCCCCCCCCCCCCCCCCCCCC
CC(=CCCC(C)(C=C)O)C
CC=CC(=O)C1=C(C=CCC1(C)C)C
CC1=CC2C(CCC(=C2CC1)C)C(C)C
CCCCCCCCCCCCCCCCCCCCCCCCC
CC1(CC2C1CCC3(C(O3)CCC2=C)C)C
CC1=CCC2CC1C2(C)C
CC1(C2CCC(=C)C1C2)C
CC(CCC=C(C)C)C1CCC(=O)C=C1
CC(CCC=C(C)C)C1CCC(=C)C=C1
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1=CCC(CC1)C(=C)CCC=C(C)C
CC(CCC=C(C)C)C12CCC(=C)C1C2
CC1=CCC2CC1C2(C)CCC=C(C)C
CC1=CCC(CC1)C(=C)C
CC(=CCCC(=CCCC(=C)C=C)C)C
CC1=CCC(C=CCC2(C(O2)CC1)C)(C)C
CC(=CCCC(=CCCC(=C)C=C)C)C
CC(=CCC=C(C)C=C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC(=CCCC(=CCCC(=C)C=C)C)C
CC1(CC2C1CCC3(C(O3)CCC2=C)C)C
CC1(C2CCC(O1)(CC2)C)C
CC12CCCC(=C)C1CC(CC2)C(C)(C)O
CC1=CCC2CC1C2(C)C
CC1(C2CCC(=C)C1C2)C
CC1=CCCC(=C)C=CC(CC1)C(C)C
CC(=C)C1CCC2(CCCC(=C)C2C1)C
CC=CC(=O)C1=C(CCCC1(C)C)C
CC1=CCC(CC1)C(=C)C
CC(=CCCC(=CCCC(=C)C=C)C)C
CC(C)C1CCC2(C1C3C2CCC3=C)C
CC1=CC2C(CCC(=C2CC1)C)C(C)C
CC1=CCCC2(C1CC(CC2)C(C)(C)O)C
CC1=CC(=C(C=C1)C(C)C)O
CC1=CCC(CC1)C(C)(C)O
CC1(C2CCC1(C(C2)O)C)C
CC1=CC=C(C=C1)C(C)C
CC1=CCC(=CC1)C(C)C
CC(=CCCC(C)(C=C)O)C
CC1=CCC(CC1)(C(C)C)O
CC1(C2CCC(O1)(CC2)C)C
CC1=CCCC(=C)C=CC(CC1)C(C)C
CC1=CC(=C(C=C1)C(C)C)OC
CCCCCCCCC=CCCCCCCCC(=O)O
CC1=C(C=C(C=C1)C(C)C)O
CCCCCC(C=C)O
CCCCCC=CCC=CCCCCCCCC(=O)O
CC(=C)C1CCC(CC1)(C)O
CC1=CC(=C(C=C1)C(C)C)O
CC1=CC=CC=C1C(C)C
CC(=CCCC(C)(C=C)O)C
CC1=C(C=C(C=C1)C(C)C)O
CC1=CCC2CC1C2(C)C
CC(C)C12CCC(O1)(CC2)C
CC1=CC2C(C2(C)C)CC1
CC1(C2CCC(O1)(CC2)C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC1(C2CCC(=C)C1C2)C
CC1=CCC(=C(C)C)CC1
CC1=CCC(=CC1)C(C)C
CCCCCCC=CCCCCCCCC(=O)OCC
CC1CCC2=C(CCC(CC12)C(=C)C)C
CC1(CC2C1CCC3(C(O3)CCC2=C)C)C
CCCCCCCCCCCCCCCC(=O)O
CC1=CCCC(=C)C2CC(C2CC1)(C)C
CC(=CCC=C(C)C=C)C
CC(=CCCC(=CCCC(C)(C=C)O)C)C
CC(CCC=C(C)C)CC=O
CC1CCC=C2C1(CC(CC2)C(=C)C)C
CC1CCC(CC2=C1CCC2C)C(=C)C
CC1=CCC(C=CCC(=CCC1)C)(C)C
C[C@H]1CC[C@@H]2[C@H](C1)[C@H](CC[C@@]2(C)O)C(C)C
CC1CC=C2C1CC=C(CC2C)C(C)C
CC1=CC=C(C=C1)C(C)C
CC1CCC2C1C3C(C3(C)C)CCC2(C)O
CC1=CCCC2(C1CC(CC2)C(=C)C)C
